# Wlen(nm) Transmission Continuum
2.008376726747711018e+03 6.521703700670543613e-01 1.434611698680014524e+04
2.008383279389297741e+03 5.892375546360607563e-01 1.434808391090293480e+04
2.008389764913060162e+03 5.054671154823865420e-01 1.435002430705928782e+04
2.008396213219581341e+03 4.042770591644406775e-01 1.435194728411137112e+04
2.008402661400374200e+03 3.005294576610087476e-01 1.435386396723392500e+04
2.008409155001962745e+03 2.255655945581478139e-01 1.435578783830583052e+04
2.008415698248154740e+03 2.131067377553540199e-01 1.435772001928592181e+04
2.008422146000612884e+03 2.676906559442288613e-01 1.435961772824933723e+04
2.008428593627328155e+03 3.606327512123604917e-01 1.436150918265078872e+04
2.008435041128296689e+03 4.588847751270475617e-01 1.436339439225259230e+04
2.008441615295982047e+03 5.433430798609728551e-01 1.436531025617794148e+04
2.008448076355783996e+03 6.070011955888160449e-01 1.436718688848053353e+04
2.008454523428365519e+03 6.508660084414813474e-01 1.436905327282095641e+04
2.008460970375189845e+03 6.790844521499905806e-01 1.437091345170642126e+04
2.008467483448412395e+03 6.955208534906958118e-01 1.437278645581347519e+04
2.008474004284883222e+03 7.031553441463928023e-01 1.437465540431286718e+04
2.008480450803280519e+03 7.042441575945950216e-01 1.437649687717224333e+04
2.008486897195905613e+03 7.003149496392018225e-01 1.437833218390063303e+04
2.008493348252727628e+03 6.918768208949060972e-01 1.438016269114795068e+04
2.008499929787704559e+03 6.786069659454088132e-01 1.438202391491317940e+04
2.008506375751864880e+03 6.599292346600525994e-01 1.438384063478918506e+04
2.008512821590235490e+03 6.351977215668491716e-01 1.438565122783814149e+04
2.008519267302816388e+03 6.035819635802860406e-01 1.438745570380842582e+04
2.008525795268556976e+03 5.641286259146400806e-01 1.438927701755451380e+04
2.008532298273902143e+03 5.159118366609253270e-01 1.439108518441152773e+04
2.008538743557970065e+03 4.582277421823308106e-01 1.439287122217892284e+04
2.008545188716239863e+03 3.909808239502438054e-01 1.439465118215001530e+04
2.008551652610597785e+03 3.155498744943601164e-01 1.439643025665438108e+04
2.008558218369194947e+03 2.360094495193250652e-01 1.439823116444168591e+04
2.008564663098906749e+03 1.594372872497520077e-01 1.439999280524236565e+04
2.008571107702807922e+03 9.435845298479575427e-02 1.440174840750856129e+04
2.008577552180891871e+03 4.738038248220532295e-02 1.440349798097647363e+04
2.008584090459230310e+03 1.985101080319454786e-02 1.440526690338683147e+04
2.008590580212843861e+03 8.003969541609440991e-03 1.440701661500549926e+04
2.008597024262315244e+03 7.495244279703751344e-03 1.440874801777843641e+04
2.008603468185958718e+03 1.800389913861322189e-02 1.441047343099136560e+04
2.008609940337561511e+03 4.350863171468705159e-02 1.441220041704513096e+04
2.008616494899554709e+03 8.797102289682934284e-02 1.441394328909604519e+04
2.008622938394551284e+03 1.505756872322957240e-01 1.441565065051019883e+04
2.008629381763706533e+03 2.251332534686577014e-01 1.441735206158234178e+04
2.008635825007015455e+03 3.034558514403020157e-01 1.441904753203897053e+04
2.008642369017210967e+03 3.786317971332001098e-01 1.442076348124610377e+04
2.008648850099315723e+03 4.462633823194898652e-01 1.442245694291465770e+04
2.008655292913925678e+03 5.042315779290065247e-01 1.442413450987623037e+04
2.008661735602675662e+03 5.519803335817256018e-01 1.442580617541626634e+04
2.008668211430431484e+03 5.897722251651859038e-01 1.442748053495407294e+04
2.008674759376389829e+03 6.182438163136627640e-01 1.442916753185529342e+04
2.008681201636408105e+03 6.386453438629714485e-01 1.443082141265768405e+04
2.008687643770552086e+03 6.529405519126554314e-01 1.443246943121285949e+04
2.008694085778818135e+03 6.624092082194291686e-01 1.443411159723724268e+04
2.008700630939323219e+03 6.661510612448566793e-01 1.443577410717826751e+04
2.008707107930937809e+03 6.615771806871348915e-01 1.443741340636695713e+04
2.008713549510423945e+03 6.455768689734834309e-01 1.443903793578623481e+04
2.008719990964019871e+03 6.144835742754705121e-01 1.444065665182557859e+04
2.008726465886020151e+03 5.638294343863977653e-01 1.444227796111469434e+04
2.008733011797324252e+03 4.905252692883030896e-01 1.444391112710859852e+04
2.008739452822092971e+03 3.974990740092512742e-01 1.444551232515721313e+04
2.008745893720954882e+03 2.987698273996882703e-01 1.444710774895635768e+04
2.008752334493912485e+03 2.245447518426902933e-01 1.444869740821367122e+04
2.008758876222379740e+03 2.098546531812048033e-01 1.445030612532854138e+04
2.008765353705336565e+03 2.625903878935061941e-01 1.445189323499830607e+04
2.008771794049421260e+03 3.556917820654136864e-01 1.445346552422572131e+04
2.008778234267588914e+03 4.550006327463259614e-01 1.445503208801859546e+04
2.008784703701123135e+03 5.398988200599456055e-01 1.445660003436073748e+04
2.008791252159966234e+03 6.012518191458940953e-01 1.445818130064818433e+04
2.008797691949218233e+03 6.365697864977729603e-01 1.445973061288764984e+04
2.008804131612537276e+03 6.444255532926164154e-01 1.446127423877970432e+04
2.008810571149926091e+03 6.238263198828404299e-01 1.446281218802161493e+04
2.008817104863192526e+03 5.763626740421990968e-01 1.446436686794855996e+04
2.008823587420132526e+03 5.171384964472142132e-01 1.446590364985072483e+04
2.008830026528552025e+03 4.890224790235256913e-01 1.446742449532585488e+04
2.008836465511022652e+03 5.215648432112225397e-01 1.446893970321342567e+04
2.008842924872561298e+03 5.921785518754224542e-01 1.447045408164147921e+04
2.008849480461944495e+03 6.590512309788016942e-01 1.447198526968004262e+04
2.008855919015416248e+03 7.057034514379113554e-01 1.447348349214128575e+04
2.008862357442927305e+03 7.318278595376137563e-01 1.447497611605960992e+04
2.008868795744473573e+03 7.434728401713832646e-01 1.447646315112026969e+04
2.008875316858558790e+03 7.492113186455795493e-01 1.447796365539833459e+04
2.008881809072938950e+03 7.532753995295632388e-01 1.447945186337386804e+04
2.008888246945429273e+03 7.543480823095960464e-01 1.448092206062188961e+04
2.008894684691939347e+03 7.489203284034358088e-01 1.448238670803216337e+04
2.008901129397159366e+03 7.341241693119966438e-01 1.448384741802030112e+04
2.008907696700895031e+03 7.073703079978133079e-01 1.448533024282147926e+04
2.008914134018312325e+03 6.656907196686732142e-01 1.448677817061877977e+04
2.008920571209739819e+03 6.050825779874869914e-01 1.448822058758005187e+04
2.008927008275174785e+03 5.221338281247290825e-01 1.448965750338062571e+04
2.008933512205294392e+03 4.195234847405182599e-01 1.449110379615848615e+04
2.008940018661373188e+03 3.127425799505709203e-01 1.449254507942955570e+04
2.008946455297664443e+03 2.350519624298353372e-01 1.449396542306001720e+04
2.008952891807946799e+03 2.228999873272178578e-01 1.449538030450608130e+04
2.008959328192215480e+03 2.828509098308931158e-01 1.449678973343679900e+04
2.008965889953638680e+03 3.856110080463836520e-01 1.449822104264276823e+04
2.008972336955514493e+03 4.957228146622190690e-01 1.449962184742870522e+04
2.008978772910599446e+03 5.925572894907048527e-01 1.450101485153935027e+04
2.008985208739652762e+03 6.687484760364712510e-01 1.450240244208656804e+04
2.008991690900211324e+03 7.252670285454119181e-01 1.450379458682931727e+04
2.008998216183067598e+03 7.663601094667504832e-01 1.450519049329536938e+04
2.009004651582893985e+03 7.961865031179929941e-01 1.450656177700478474e+04
2.009011086856681459e+03 8.181111384166523948e-01 1.450792768608558436e+04
2.009017522004427292e+03 8.345868312723320193e-01 1.450928823019699121e+04
2.009024059467955112e+03 8.472157185322781725e-01 1.451066494978111041e+04
2.009030527824644196e+03 8.569959216890059572e-01 1.451202171309610821e+04
2.009036962543110576e+03 8.646098012302284586e-01 1.451336609754489473e+04
2.009043397135523719e+03 8.705558703791592690e-01 1.451470515593410892e+04
2.009049852940135906e+03 8.752125417559201148e-01 1.451604331213973455e+04
2.009056401635643169e+03 8.789368491799484095e-01 1.451739529166047214e+04
2.009062835798734795e+03 8.820452219884009626e-01 1.451871830823051641e+04
2.009069269835757495e+03 8.846755611185240786e-01 1.452003603763057981e+04
2.009075703746707404e+03 8.867930173571746399e-01 1.452134848950939522e+04
2.009082212325492037e+03 8.883500792714227323e-01 1.452267083897730845e+04
2.009088706623334701e+03 8.893464321390334160e-01 1.452398494956362447e+04
2.009095140104921711e+03 8.897881128467212131e-01 1.452528150662863118e+04
2.009101573460423879e+03 8.896413595866594637e-01 1.452657282503868919e+04
2.009108006689835747e+03 8.888194234187581921e-01 1.452785891443655964e+04
2.009114566648563141e+03 8.872727731839473719e-01 1.452916498998998395e+04
2.009121007942809911e+03 8.851192395274469771e-01 1.453044219392865307e+04
2.009127440742806584e+03 8.828562799113001125e-01 1.453171253542058912e+04
2.009133873416699316e+03 8.813149716855538385e-01 1.453297768674228791e+04
2.009140348523082366e+03 8.808281169907450359e-01 1.453424597651933072e+04
2.009146873349212001e+03 8.808069719041671242e-01 1.453551873018845254e+04
2.009153305593648156e+03 8.804389252858240145e-01 1.453676825123197159e+04
2.009159737711966500e+03 8.793201587151664445e-01 1.453801262092781144e+04
2.009166169704166350e+03 8.773232224082415653e-01 1.453925184890928722e+04
2.009172693660999357e+03 8.744563949782899748e-01 1.454050357741427251e+04
2.009179168012737136e+03 8.707399958185132460e-01 1.454174060270711016e+04
2.009185599575435162e+03 8.660948109713658694e-01 1.454296434714761563e+04
2.009192031011999688e+03 8.603485570027306073e-01 1.454418298867213161e+04
2.009198468057511491e+03 8.532870375364401960e-01 1.454539761682288372e+04
2.009205027999878439e+03 8.446835535311784104e-01 1.454663021974159710e+04
2.009211459006895666e+03 8.341422270133687089e-01 1.454783349521308992e+04
2.009217889887769388e+03 8.209179624822132704e-01 1.454903170654840687e+04
2.009224320642496195e+03 8.039036839928790368e-01 1.455022486337012742e+04
2.009230804008522455e+03 7.816405294502150047e-01 1.455142269824715368e+04
2.009237316006145420e+03 7.520884063966939426e-01 1.455262069459499617e+04
2.009243746331275133e+03 7.122395925699370745e-01 1.455379863192800076e+04
2.009250176530247018e+03 6.578991303863416240e-01 1.455497155350303547e+04
2.009256606603057662e+03 5.842643574049559696e-01 1.455613946893688262e+04
2.009263134894717041e+03 4.897261291955415929e-01 1.455732013593735064e+04
2.009269600342304102e+03 3.808036889377662271e-01 1.455848439385657730e+04
2.009276029985468085e+03 2.772528937516469671e-01 1.455963723627093350e+04
2.009282459502455367e+03 2.149020158867282482e-01 1.456078511127491765e+04
2.009288897687942381e+03 2.225365640561645930e-01 1.456192958848543640e+04
2.009295451920656660e+03 2.929006098866644425e-01 1.456308962104059538e+04
2.009301881007957036e+03 3.915477895017072663e-01 1.456422254029826399e+04
2.009308309969064112e+03 4.882993244658930254e-01 1.456535053085684922e+04
2.009314738803980390e+03 5.673771420589894809e-01 1.456647360232392930e+04
2.009321219384475853e+03 6.240687424340265466e-01 1.456760076664554981e+04
2.009327729597504003e+03 6.604811053339032512e-01 1.456872809386651352e+04
2.009334158002684717e+03 6.814029987780260145e-01 1.456983635588458128e+04
2.009340586281658716e+03 6.931835703165332152e-01 1.457093973749850375e+04
2.009347014434420771e+03 7.022651450111968563e-01 1.457203824830876147e+04
2.009353536014640213e+03 7.118167863323995315e-01 1.457314777923697511e+04
2.009360003603090263e+03 7.209741843837346176e-01 1.457424321421355307e+04
2.009366431326072188e+03 7.276228310410823852e-01 1.457532706177771797e+04
2.009372858922831938e+03 7.304278404080620790e-01 1.457640607720257867e+04
2.009379287201170882e+03 7.289719837947775671e-01 1.457748040478648545e+04
2.009385846770106809e+03 7.234964638955853067e-01 1.457857173336661617e+04
2.009392273937038453e+03 7.144295163752724109e-01 1.457963620260153584e+04
2.009398700977734052e+03 7.020929167615160837e-01 1.458069587834152662e+04
2.009405127892194741e+03 6.866133267724580103e-01 1.458175077017778858e+04
2.009411594638932456e+03 6.678793428757868744e-01 1.458280740194884675e+04
2.009418114114323998e+03 6.456139853839424347e-01 1.458386778705977486e+04
2.009424540598906560e+03 6.194679691663435017e-01 1.458490827873616763e+04
2.009430966957240571e+03 5.889807316580971674e-01 1.458594402512919805e+04
2.009437393189320346e+03 5.534750659990532728e-01 1.458697503582335412e+04
2.009443897008799240e+03 5.121643282953782794e-01 1.458801370294175649e+04
2.009450377786155514e+03 4.643413596373904273e-01 1.458904390505991978e+04
2.009456803588308958e+03 4.095189044320215466e-01 1.459006066152935819e+04
2.009463229264189977e+03 3.476587218623172770e-01 1.459107272089561047e+04
2.009469654813801526e+03 2.797968285838552394e-01 1.459208009273873722e+04
2.009476194310236679e+03 2.092225418920859725e-01 1.459310054583426063e+04
2.009482637785186625e+03 1.418676304524963683e-01 1.459410130562565791e+04
2.009489062904825232e+03 8.506356742165806228e-02 1.459509456908439097e+04
2.009495487898178453e+03 4.496390857734958169e-02 1.459608318359211262e+04
2.009501929759894210e+03 2.226236743579138727e-02 1.459706975535277161e+04
2.009508469547661889e+03 1.136317175389692062e-02 1.459806658332430379e+04
2.009514894111001013e+03 5.820370666089702549e-03 1.459904120621245966e+04
2.009521318548048612e+03 2.690757745124403369e-03 1.460001121870376483e+04
2.009527742858796046e+03 1.071391505990873213e-03 1.460097663036618178e+04
2.009534217865175606e+03 3.619672873398029241e-04 1.460194503364559205e+04
2.009540722882527916e+03 2.738962060435627265e-04 1.460291325776658232e+04
2.009547146763206911e+03 1.070335699394328642e-03 1.460386482347669516e+04
2.009553570517575736e+03 4.006941827643420787e-03 1.460481182688754416e+04
2.009559994145626661e+03 1.188174512839831887e-02 1.460575427756154022e+04
2.009566500900487199e+03 2.877711269383672818e-02 1.460670431134600403e+04
2.009572972543447804e+03 5.829602989435137689e-02 1.460764462297249702e+04
2.009579395741383678e+03 1.014169676379241825e-01 1.460857337326752167e+04
2.009585818812990738e+03 1.558628496871743707e-01 1.460949760933119433e+04
2.009592241758262844e+03 2.172588421502995026e-01 1.461041734072051077e+04
2.009598778865293525e+03 2.807542938571495617e-01 1.461134882228704191e+04
2.009605218530027969e+03 3.423657938564860781e-01 1.461226189414684268e+04
2.009611641045137503e+03 3.996488088193285715e-01 1.461316807063527995e+04
2.009618063433900033e+03 4.515811032406038539e-01 1.461406978093068392e+04
2.009624498571781714e+03 4.979769342908312302e-01 1.461496882896307761e+04
2.009631038883274641e+03 5.389846355807605960e-01 1.461587801381889949e+04
2.009637460841834582e+03 5.748936740880050689e-01 1.461676628568608066e+04
2.009643882674037968e+03 6.061514502255382908e-01 1.461765012982246844e+04
2.009650304379875251e+03 6.333078131002876088e-01 1.461852955577433386e+04
2.009656767336687153e+03 6.568503901816225010e-01 1.461941019702905578e+04
2.009663278202893252e+03 6.772312139042042656e-01 1.462029287836076946e+04
2.009669699478481107e+03 6.948817180475660438e-01 1.462115901119072078e+04
2.009676120627695127e+03 7.101533532664844328e-01 1.462202076427470638e+04
2.009682541650525081e+03 7.233091091512992010e-01 1.462287814715314926e+04
2.009689031029559146e+03 7.345633018730025610e-01 1.462374024396616369e+04
2.009695513847023449e+03 7.440621378265270813e-01 1.462459704848753427e+04
2.009701934439553042e+03 7.518928015684906985e-01 1.462544128345483659e+04
2.009708354905687884e+03 7.581147440114281988e-01 1.462628118663075838e+04
2.009714775245425926e+03 7.627465436031530821e-01 1.462711676755121152e+04
2.009721289649844039e+03 7.657325399398059451e-01 1.462796019937242272e+04
2.009727745815255957e+03 7.669295500443158442e-01 1.462879173634602012e+04
2.009734165724642025e+03 7.661101392027565016e-01 1.462961431447090581e+04
2.009740585507618789e+03 7.629744850224321473e-01 1.463043260873025247e+04
2.009747005164183292e+03 7.571594946041231289e-01 1.463124662865410392e+04
2.009753543196987721e+03 7.481254336918342629e-01 1.463207129173438989e+04
2.009759974107173093e+03 7.350095948656701905e-01 1.463287815327947465e+04
2.009766393333341057e+03 7.164003391537200338e-01 1.463367931542926090e+04
2.009772812433079707e+03 6.898059576813175831e-01 1.463447624160894338e+04
2.009779243023516301e+03 6.546375787992454454e-01 1.463527037216816825e+04
2.009785780053070084e+03 6.141334389246675407e-01 1.463607332532174223e+04
2.009792198722372405e+03 5.666171469141274564e-01 1.463685750983098478e+04
2.009798617265235862e+03 5.025399592399951709e-01 1.463763749671703408e+04
2.009805035681657273e+03 4.171196227810691770e-01 1.463841329549963120e+04
2.009811487366050642e+03 3.195452072551476785e-01 1.463918891957294727e+04
2.009818001674509560e+03 2.334610526616556214e-01 1.463996781377923435e+04
2.009824419660443255e+03 1.945368322764028934e-01 1.464073101574029170e+04
2.009830837519922852e+03 2.231802986883444084e-01 1.464149006792049840e+04
2.009837255252938803e+03 3.039092268873320180e-01 1.464224497983321271e+04
2.009843726633915367e+03 4.035178098123038404e-01 1.464300203457697353e+04
2.009850219618502251e+03 4.979019155588678691e-01 1.464375742010046270e+04
2.009856636920982737e+03 5.754013300609588377e-01 1.464449987994591356e+04
2.009863054096992300e+03 6.338748110332935726e-01 1.464523823782307954e+04
2.009869471146525484e+03 6.763128100610789062e-01 1.464597250323999833e+04
2.009875960826580240e+03 7.064922734675511684e-01 1.464671094144156086e+04
2.009882433884643433e+03 7.276798341522330293e-01 1.464744335257598323e+04
2.009888850503584990e+03 7.423504706000848552e-01 1.464816531058399596e+04
2.009895266996037890e+03 7.523179323788531381e-01 1.464888321440647996e+04
2.009901683361999176e+03 7.588628509818461376e-01 1.464959707354608872e+04
2.009908189943468869e+03 7.628347047673272874e-01 1.465031686331228229e+04
2.009914644472503596e+03 7.647979954412431614e-01 1.465102681869154912e+04
2.009921060407829600e+03 7.651081336218387152e-01 1.465172851498703494e+04
2.009927476216651257e+03 7.639372939541287932e-01 1.465242620485028237e+04
2.009933891898963338e+03 7.613258673992642223e-01 1.465311989777805320e+04
2.009940413984060569e+03 7.572309406853151570e-01 1.465382102223087531e+04
2.009946851381694159e+03 7.515341808477179475e-01 1.465450902513572146e+04
2.009953266633322755e+03 7.440897257991628821e-01 1.465519069968861004e+04
2.009959681758430406e+03 7.347849795678986773e-01 1.465586841553284103e+04
2.009966096757011201e+03 7.235988703098779062e-01 1.465654218215938818e+04
2.009972632947809188e+03 7.107159238801137313e-01 1.465722463912605963e+04
2.009979054611807896e+03 6.965153653185304217e-01 1.465789117779296066e+04
2.009985469179654046e+03 6.811001608793508799e-01 1.465855307041861670e+04
2.009991883620960607e+03 6.637221300429765325e-01 1.465921105202930812e+04
2.009998304617835856e+03 6.428456295402904530e-01 1.465986581147409379e+04
2.010004840151900908e+03 6.166723458075764608e-01 1.466052825855440096e+04
2.010011254162435534e+03 5.832997178720037423e-01 1.466117448174584570e+04
2.010017668046418066e+03 5.405497992292933596e-01 1.466181683210572919e+04
2.010024081803840545e+03 4.859919089177160978e-01 1.466245531911452417e+04
2.010030514370285118e+03 4.178017087523341888e-01 1.466309182026311646e+04
2.010037036706552044e+03 3.377139537204927877e-01 1.466373326848177749e+04
2.010043450033154386e+03 2.533188610714590672e-01 1.466436014127394628e+04
2.010049863233188944e+03 1.803862542319603635e-01 1.466498318887495589e+04
2.010056276306649124e+03 1.420685229264459781e-01 1.466560242075972019e+04
2.010062719044349933e+03 1.494672249475484382e-01 1.466622069647284661e+04
2.010069229580976980e+03 1.875745556930634717e-01 1.466684159808219010e+04
2.010075642223568593e+03 2.304760111639444498e-01 1.466744935985798838e+04
2.010082054739574687e+03 2.617581964922562343e-01 1.466805334405315079e+04
2.010088467128992534e+03 2.749870723120926286e-01 1.466865356013725068e+04
2.010094918639505067e+03 2.701904290295642497e-01 1.466925365681214498e+04
2.010101418774784406e+03 2.508704237532069503e-01 1.466985445018939208e+04
2.010107830733274795e+03 2.210801822981996734e-01 1.467044334017629444e+04
2.010114242565170798e+03 1.845375029519725485e-01 1.467102850016426419e+04
2.010120654270463774e+03 1.447570698094775843e-01 1.467160993961664462e+04
2.010127113155177085e+03 1.053715266308570681e-01 1.467219191687649254e+04
2.010133604287541857e+03 7.001039988903683120e-02 1.467277302683185371e+04
2.010140015561855535e+03 4.161910247338735519e-02 1.467334328410453236e+04
2.010146426709554589e+03 2.164068334179120381e-02 1.467390985892926619e+04
2.010152837730637884e+03 9.611254694129156562e-03 1.467447276076442540e+04
2.010159302590825519e+03 3.562903707449667501e-03 1.467503669115593766e+04
2.010165786118854157e+03 1.072572010300974852e-03 1.467559852924010011e+04
2.010172196708914271e+03 2.485714596584218420e-04 1.467615039271883688e+04
2.010178607172336569e+03 3.952779603539787986e-05 1.467669862127075430e+04
2.010185017509121963e+03 7.333039113148190779e-06 1.467724322434869100e+04
2.010191486945915813e+03 4.322938791215702215e-05 1.467778919303258408e+04
2.010197964268317492e+03 2.641061132449010955e-04 1.467833215784256026e+04
2.010204374174033774e+03 1.125175282916224479e-03 1.467886586629227895e+04
2.010210783953098598e+03 3.694896638120559462e-03 1.467939598730747821e+04
2.010217193605511056e+03 9.874443781911089804e-03 1.467992253033513953e+04
2.010223666219898178e+03 2.205499392431462327e-02 1.468045063477904660e+04
2.010230138735516903e+03 4.206537496535872611e-02 1.468097511226551978e+04
2.010236547956809545e+03 7.023429104625104891e-02 1.468149090429784155e+04
2.010242957051435269e+03 1.051109510286581394e-01 1.468200315635814695e+04
2.010249366019392482e+03 1.436987779813883037e-01 1.468251187788767857e+04
2.010255840412226917e+03 1.817505181721877361e-01 1.468302222756039919e+04
2.010262309520051758e+03 2.139389063202141728e-01 1.468352859133531638e+04
2.010268718056838452e+03 2.358289153018456874e-01 1.468402670540746476e+04
2.010275126466939128e+03 2.450427014211081778e-01 1.468452132694021202e+04
2.010281534750349692e+03 2.459330017876315555e-01 1.468501246536887083e+04
2.010288009522334050e+03 2.576958731775792488e-01 1.468550518143241061e+04
2.010294476621505055e+03 2.949096095705600606e-01 1.468599379307589334e+04
2.010300884473703945e+03 3.473652131573103929e-01 1.468647446749103256e+04
2.010307292199203630e+03 3.950167855498035174e-01 1.468695169677012382e+04
2.010313699797998197e+03 4.301797164431542253e-01 1.468742549034272270e+04
2.010320173549714809e+03 4.537685417599434667e-01 1.468790070534820006e+04
2.010326640039477979e+03 4.684603921635785984e-01 1.468837191471171536e+04
2.010333047207002892e+03 4.741357732996893670e-01 1.468883538761847012e+04
2.010339454247814956e+03 4.668610246827227250e-01 1.468929546276291512e+04
2.010345861161909852e+03 4.420587695567784192e-01 1.468975214956897617e+04
2.010352332493795757e+03 3.966226316169180199e-01 1.469021000714851107e+04
2.010358799773556257e+03 3.321525091788870010e-01 1.469066415266514559e+04
2.010365206256329429e+03 2.587109464297077666e-01 1.469111066205865427e+04
2.010371612612376111e+03 1.998151482450132299e-01 1.469155382103390730e+04
2.010378018841686298e+03 1.868493276610049825e-01 1.469199363900877506e+04
2.010384486354036426e+03 2.312731248325525790e-01 1.469243429356960041e+04
2.010390955823345848e+03 3.130077742134074192e-01 1.469287170255915407e+04
2.010397361621286564e+03 4.031910173914300954e-01 1.469330148628018287e+04
2.010403767292476005e+03 4.847364235695952872e-01 1.469372796689665847e+04
2.010410172836911670e+03 5.508347331856217055e-01 1.469415115382125987e+04
2.010416635129887936e+03 6.013546362539972101e-01 1.469457477024045329e+04
2.010423108188428387e+03 6.392556196623013776e-01 1.469499575921428732e+04
2.010429513301449106e+03 6.676334462136844783e-01 1.469540905494909384e+04
2.010435918287703771e+03 6.890782786351226097e-01 1.469581909486406039e+04
2.010442323147189654e+03 7.054916059723196353e-01 1.469622588836616887e+04
2.010448778820815278e+03 7.181605085324683779e-01 1.469663264168442220e+04
2.010455256868401875e+03 7.279251121056743434e-01 1.469703751665160780e+04
2.010461661296424154e+03 7.353282430813021797e-01 1.469743456193288330e+04
2.010468065597664008e+03 7.407164347263894832e-01 1.469782839864933703e+04
2.010474469772118482e+03 7.442611276558539490e-01 1.469821903620220655e+04
2.010480917426264568e+03 7.459766451167741952e-01 1.469860911131744433e+04
2.010487401862848174e+03 7.458773377208818278e-01 1.469899816809052572e+04
2.010493805605789930e+03 7.441808440648912670e-01 1.469937920029669294e+04
2.010500209221931755e+03 7.417050014493199450e-01 1.469975707116333251e+04
2.010506612711267053e+03 7.399723229817943837e-01 1.470013179008580846e+04
2.010513050945680561e+03 7.397566197772981189e-01 1.470050538144940401e+04
2.010519543171367786e+03 7.401165230201646184e-01 1.470087890595117824e+04
2.010525946229144665e+03 7.395496053537385928e-01 1.470124416230644783e+04
2.010532349160108424e+03 7.372595086637083739e-01 1.470160630451810721e+04
2.010538751964251787e+03 7.329379609325239464e-01 1.470196534197582514e+04
2.010545179378546209e+03 7.264560861654234536e-01 1.470232265328664471e+04
2.010551680793565993e+03 7.176702397340346540e-01 1.470268092185347632e+04
2.010558083166093638e+03 7.062288366107249971e-01 1.470303063942799599e+04
2.010564485411790884e+03 6.915101589170715712e-01 1.470337729002499145e+04
2.010570887530652954e+03 6.725147919074182523e-01 1.470372088302857992e+04
2.010577302724295123e+03 6.477097774387847728e-01 1.470406212692708141e+04
2.010583814729019878e+03 6.149657413630769121e-01 1.470440540661540217e+04
2.010590216416218482e+03 5.714397417191142692e-01 1.470473982232554954e+04
2.010596617976571679e+03 5.135858192509021869e-01 1.470507121819476379e+04
2.010603019410070601e+03 4.393838697736142107e-01 1.470539960360123405e+04
2.010609420982375241e+03 3.520773417299780661e-01 1.470572500136428971e+04
2.010615944977320396e+03 2.646647408469642859e-01 1.470605355025554309e+04
2.010622345979111287e+03 2.044577879475617255e-01 1.470637290086370194e+04
2.010628746854034716e+03 1.982130350855361989e-01 1.470668927873753273e+04
2.010635147602091138e+03 2.448531724144835664e-01 1.470700269325002955e+04
2.010641548223277596e+03 3.170418612084898169e-01 1.470731315377291867e+04
2.010648057466738237e+03 3.883022020776201733e-01 1.470762586926639051e+04
2.010654471854369149e+03 4.454002264783170073e-01 1.470793106410712971e+04
2.010660872043785275e+03 4.846755746739500048e-01 1.470823266056439570e+04
2.010667272106315522e+03 5.080570135332530546e-01 1.470853134073179353e+04
2.010673672041958753e+03 5.190776372351069146e-01 1.470882711397546700e+04
2.010680164601627666e+03 5.207566264002994050e-01 1.470912421302603434e+04
2.010686594041590297e+03 5.153300778641755064e-01 1.470941550032047053e+04
2.010692993545412719e+03 5.043136410435943295e-01 1.470970255178554362e+04
2.010699392922329935e+03 4.886816744070002771e-01 1.470998673400261760e+04
2.010705792172346491e+03 4.689496728090933320e-01 1.471026805633238109e+04
2.010712266647107299e+03 4.453416799009225491e-01 1.471054979031499533e+04
2.010718712540349998e+03 4.180335389948129365e-01 1.471082739696731733e+04
2.010725111358500044e+03 3.872828671490706198e-01 1.471110013971096305e+04
2.010731510049733288e+03 3.533914167987950439e-01 1.471137006021918933e+04
2.010737908614046091e+03 3.168265618975992792e-01 1.471163716784663120e+04
2.010744363602651447e+03 2.784506685441421325e-01 1.471190379549445061e+04
2.010750827350266263e+03 2.391511140652214651e-01 1.471216794071326512e+04
2.010757225482656395e+03 1.994599060854031491e-01 1.471242661085187501e+04
2.010763623488116991e+03 1.599763599226803612e-01 1.471268250573798105e+04
2.010770021366638730e+03 1.219446370108552002e-01 1.471293563472030837e+04
2.010776455467686219e+03 8.712220446244511862e-02 1.471318742181947709e+04
2.010782938470908903e+03 5.740378275343615416e-02 1.471343831742199836e+04
2.010789335917463177e+03 3.425465622486139478e-02 1.471368315091850309e+04
2.010795733237068816e+03 1.813777033205939831e-02 1.471392525611554629e+04
2.010802130429719909e+03 8.332432018768137078e-03 1.471416464235632520e+04
2.010808542241689793e+03 3.247001811246655583e-03 1.471440186144348445e+04
2.010815045901887743e+03 1.047614768658956894e-03 1.471463971215913261e+04
2.010821442662519985e+03 2.692461047967748314e-04 1.471487094482208886e+04
2.010827839296188358e+03 5.097754022412569761e-05 1.471509949610919466e+04
2.010834235802885132e+03 6.112218595503820610e-06 1.471532537535787560e+04
2.010840632182606669e+03 3.931058789834928474e-07 1.471554859190463503e+04
2.010847141384099132e+03 1.086586617836770668e-06 1.471577302617224086e+04
2.010853545717417092e+03 1.351070372077622441e-05 1.471599117667385144e+04
2.010859941665064980e+03 9.145084951247142247e-05 1.471620640967615873e+04
2.010866337485726490e+03 4.187091778581852300e-04 1.471641901752838203e+04
2.010872733179395482e+03 1.461796305696053773e-03 1.471662900956124577e+04
